date,time_of_day,Gb(i),Gd(i),Gr(i),H_sun,T2m,1.93,0
11/10/2023,18:09,0,0,0,0,21.54,0.9,0
11/10/2023,19:09,0,0,0,0,20.08,0.97,0
11/10/2023,20:09,0,0,0,0,18.45,0.9,0
11/10/2023,21:09,0,0,0,0,17.44,0.97,0
11/10/2023,22:09,0,0,0,0,16.55,1.1,0
11/10/2023,23:09,0,0,0,0,15.65,1.17,0
12/10/2023,00:09,0,0,0,0,14.99,1.03,0
12/10/2023,01:09,0,0,0,0,14.45,0.48,0
12/10/2023,02:09,0,0,0,0,13.11,0.83,0
12/10/2023,03:09,0,0,0,0,12.17,1.31,0
12/10/2023,04:09,0,0,0,0,12.26,1.38,0
12/10/2023,05:09,0,0,0,0,11.94,1.38,0
12/10/2023,06:09,0,0,0,0,11.57,1.24,0
12/10/2023,07:09,71,55,0,9.56,11.68,1.24,0
12/10/2023,08:09,220,101,0,20.61,15.66,1.31,0
12/10/2023,09:09,359.01,136,0,30.57,19.3,1.1,0
12/10/2023,10:09,494.01,145,0,38.71,21.67,1.1,0
12/10/2023,11:09,590.01,141,0,43.97,23.38,1.31,0
12/10/2023,12:09,585.01,158,0,45.28,24.45,1.03,0
12/10/2023,13:09,546.01,152,0,42.31,25.17,1.24,0
12/10/2023,14:09,471.01,128,0,35.77,25.51,1.31,0
12/10/2023,15:09,325.01,115,0,26.8,25.44,1.24,0
12/10/2023,16:09,152,91,0,16.34,24.84,1.17,0
12/10/2023,17:09,11,29.97,0,5,23.72,1.24,0
12/10/2023,18:09,0,0,0,0,22.2,1.24,0
12/10/2023,19:09,0,0,0,0,20.72,1.24,0
12/10/2023,20:09,0,0,0,0,18.5,1.31,0
12/10/2023,21:09,0,0,0,0,17.03,1.38,0
12/10/2023,22:09,0,0,0,0,15.96,1.45,0
12/10/2023,23:09,0,0,0,0,15.07,1.45,0
13/10/2023,00:09,0,0,0,0,13.66,1.31,0
13/10/2023,01:09,0,0,0,0,12.32,0.76,0
13/10/2023,02:09,0,0,0,0,12.17,0.76,0
13/10/2023,03:09,0,0,0,0,11.86,0.55,0
13/10/2023,04:09,0,0,0,0,11.59,0.34,0
13/10/2023,05:09,0,0,0,0,11.26,0.62,0
13/10/2023,06:09,0,0,0,0,11.12,1.24,0
13/10/2023,07:09,64,55,0,9.36,11.81,1.93,0
13/10/2023,08:09,213,100,0,20.39,16.6,2.28,0
13/10/2023,09:09,365.01,127,0,30.31,20.8,2.21,0
13/10/2023,10:09,483.01,146,0,38.4,23.15,1.79,0
13/10/2023,11:09,578.01,141,0,43.61,24.9,1.31,0
13/10/2023,12:09,606.01,137,0,44.9,26.18,1.66,0
13/10/2023,13:09,362.01,252,0,41.93,27.01,1.31,0
13/10/2023,14:09,300.01,220,0,35.42,27.57,0.76,0
13/10/2023,15:09,327.01,107,0,26.48,27.36,0.34,0
13/10/2023,16:09,1,83,0,16.04,26.28,0.69,0
13/10/2023,17:09,1,22.8,0,4.72,24.71,1.03,0
13/10/2023,18:09,0,0,0,0,23.09,1.38,0
13/10/2023,19:09,0,0,0,0,21.53,1.45,0
13/10/2023,20:09,0,0,0,0,19.79,1.52,0
13/10/2023,21:09,0,0,0,0,19.64,1.45,0
13/10/2023,22:09,0,0,0,0,19.13,1.38,0
13/10/2023,23:09,0,0,0,0,18.37,1.38,0
14/10/2023,00:09,0,0,0,0,16.85,1.38,0
14/10/2023,01:09,0,0,0,0,15.08,1.31,0
14/10/2023,02:09,0,0,0,0,14.15,1.03,0
14/10/2023,03:09,0,0,0,0,13.58,0.83,0
14/10/2023,04:09,0,0,0,0,13.34,0.83,0
14/10/2023,05:09,0,0,0,0,13.33,1.03,0
14/10/2023,06:09,0,0,0,0,13.26,1.59,0
14/10/2023,07:09,0,20,0,9.16,13.45,2.07,0
14/10/2023,08:09,0,28,0,20.16,13.72,1.93,0
14/10/2023,09:09,0,44,0,30.05,13.72,2.28,0
14/10/2023,10:09,555.01,98,0,38.1,14.28,2,0
14/10/2023,11:09,149,342,0,43.26,15.88,1.31,0
14/10/2023,12:09,660.01,100,0,44.52,18.38,0.41,0
14/10/2023,13:09,487.01,171,0,41.56,20.11,0.14,0
14/10/2023,14:09,0,91,0,35.08,20.92,0.48,0
14/10/2023,15:09,0,38,0,26.17,20.13,0.76,0
14/10/2023,16:09,0,36,0,15.75,19.4,0.76,0
14/10/2023,17:09,6,26.42,0,4.45,18.47,0.69,0
14/10/2023,18:09,0,0,0,0,17.72,0.62,0
14/10/2023,19:09,0,0,0,0,15.79,0.76,0
14/10/2023,20:09,0,0,0,0,15.49,0.76,0
14/10/2023,21:09,0,0,0,0,14.98,0.69,0
14/10/2023,22:09,0,0,0,0,14.32,0.69,0
14/10/2023,23:09,0,0,0,0,13.91,0.83,0
15/10/2023,00:09,0,0,0,0,13.63,0.9,0
15/10/2023,01:09,0,0,0,0,13.51,0.34,0
15/10/2023,02:09,0,0,0,0,13,0.07,0
15/10/2023,03:09,0,0,0,0,12.62,0.07,0
15/10/2023,04:09,0,0,0,0,12.61,0.48,0
15/10/2023,05:09,0,0,0,0,12.4,0.97,0
15/10/2023,06:09,0,0,0,0,11.8,1.52,0
15/10/2023,07:09,68,49,0,8.96,10.98,1.93,0
15/10/2023,08:09,245.01,78,0,19.94,13.94,2.21,0
15/10/2023,09:09,414.01,93,0,29.79,16.14,2.34,0
15/10/2023,10:09,516.01,118,0,37.79,17.94,2.07,0
15/10/2023,11:09,571.01,135,0,42.91,19.65,1.45,0
15/10/2023,12:09,579.01,143,0,44.15,20.66,1.1,0
15/10/2023,13:09,538.01,138,0,41.19,21.56,1.1,0
15/10/2023,14:09,450.01,124,0,34.73,21.93,1.1,0
15/10/2023,15:09,350.01,88,0,25.85,21.91,1.1,0
15/10/2023,16:09,71,115,0,15.46,21.55,0.9,0
15/10/2023,17:09,2,22.54,0,4.18,20.49,0.55,0
15/10/2023,18:09,0,0,0,0,19.34,0.41,0
15/10/2023,19:09,0,0,0,0,18.3,0.62,0
15/10/2023,20:09,0,0,0,0,16.83,0.83,0
15/10/2023,21:09,0,0,0,0,16,0.97,0
15/10/2023,22:09,0,0,0,0,15.34,0.97,0
15/10/2023,23:09,0,0,0,0,15.24,0.97,0
16/10/2023,00:09,0,0,0,0,15.37,0.83,0
16/10/2023,01:09,0,0,0,0,14.91,0.69,0
16/10/2023,02:09,0,0,0,0,14.44,1.17,0
16/10/2023,03:09,0,0,0,0,13.54,1.38,0
16/10/2023,04:09,0,0,0,0,12.78,1.66,0
16/10/2023,05:09,0,0,0,0,12.54,1.86,0
16/10/2023,06:09,0,0,0,0,12.31,2.14,0
16/10/2023,07:09,48,55,0,8.76,12.49,2.14,0
16/10/2023,08:09,167,115,0,19.71,15.16,2.14,0
16/10/2023,09:09,330.01,134,0,29.53,17.27,1.93,0
16/10/2023,10:09,400.01,180,0,37.48,19,1.52,0
16/10/2023,11:09,559.01,136,0,42.56,20.64,0.97,0
16/10/2023,12:09,601.01,125,0,43.77,21.78,0.48,0
16/10/2023,13:09,442.01,190,0,40.83,22.47,0.28,0
16/10/2023,14:09,164,265,0,34.39,22.7,0.83,0
16/10/2023,15:09,245.01,140,0,25.54,22.44,1.1,0
16/10/2023,16:09,124,88,0,15.17,21.73,1.17,0
16/10/2023,17:09,4,22.02,0,3.91,20.66,1.31,0
16/10/2023,18:09,0,0,0,0,19.52,1.38,0
16/10/2023,19:09,0,0,0,0,18.75,1.38,0
16/10/2023,20:09,0,0,0,0,18.15,1.45,0
16/10/2023,21:09,0,0,0,0,16.84,1.52,0
16/10/2023,22:09,0,0,0,0,15.69,1.52,0
16/10/2023,23:09,0,0,0,0,14.82,1.52,0
17/10/2023,00:09,0,0,0,0,14.15,1.52,0
17/10/2023,01:09,0,0,0,0,13.68,1.38,0
17/10/2023,02:09,0,0,0,0,13.37,1.45,0
17/10/2023,03:09,0,0,0,0,13.11,1.72,0
17/10/2023,04:09,0,0,0,0,13.09,2.62,0
17/10/2023,05:09,0,0,0,0,12.97,3.59,0
17/10/2023,06:09,0,0,0,0,12.82,3.86,0
17/10/2023,07:09,0,38,0,8.56,13.06,4,0
17/10/2023,08:09,108,139,0,19.48,15.71,3.93,0
17/10/2023,09:09,0,90,0,29.26,18.4,3.66,0
17/10/2023,10:09,1,203,0,37.17,19.65,2.76,0
17/10/2023,11:09,476.01,183,0,42.21,20.73,2.34,0
17/10/2023,12:09,225,321,0,43.4,22.34,2.07,0
17/10/2023,13:09,262,282,0,40.47,23.15,2,0
17/10/2023,14:09,44,269,0,34.06,23.31,1.79,0
17/10/2023,15:09,260.01,127,0,25.23,23,1.72,0
17/10/2023,16:09,106,94,0,14.89,22.33,1.72,0
17/10/2023,17:09,0,8,0,3.64,21.02,1.59,0
17/10/2023,18:09,0,0,0,0,19.58,1.45,0
17/10/2023,19:09,0,0,0,0,18.63,1.38,0
17/10/2023,20:09,0,0,0,0,17.84,1.45,0
17/10/2023,21:09,0,0,0,0,16.72,1.52,0
17/10/2023,22:09,0,0,0,0,15.6,1.52,0
17/10/2023,23:09,0,0,0,0,14.57,1.93,0
18/10/2023,00:09,0,0,0,0,13.7,1.79,0
18/10/2023,01:09,0,0,0,0,13.06,2.76,0
18/10/2023,02:09,0,0,0,0,12.31,4.07,0
18/10/2023,03:09,0,0,0,0,11.57,4.28,0
18/10/2023,04:09,0,0,0,0,11.22,4.28,0
18/10/2023,05:09,0,0,0,0,11.1,4.07,0
18/10/2023,06:09,0,0,0,0,11.81,4,0
18/10/2023,07:09,38,56,0,8.36,12.02,3.93,0
18/10/2023,08:09,236.01,77,0,19.25,14.37,3.86,0
18/10/2023,09:09,312.01,143,0,29,16.21,3.66,0
18/10/2023,10:09,370.01,196,0,36.87,17.73,3.03,0
18/10/2023,11:09,510.01,166,0,41.86,19,2.62,0
18/10/2023,12:09,618.01,115,0,43.04,19.84,2.14,0
18/10/2023,13:09,602.01,97,0,40.11,20.41,2.07,0
18/10/2023,14:09,493.01,94,0,33.72,20.77,2.07,0
18/10/2023,15:09,229.01,145,0,24.93,20.61,1.93,0
18/10/2023,16:09,124,84,0,14.61,19.8,1.93,0
18/10/2023,17:09,3,18.3,0,3.38,18.52,2.14,0
18/10/2023,18:09,0,0,0,0,17.05,2.34,0
18/10/2023,19:09,0,0,0,0,16.16,2.41,0
18/10/2023,20:09,0,0,0,0,15.23,2.21,0
18/10/2023,21:09,0,0,0,0,14.37,1.93,0
18/10/2023,22:09,0,0,0,0,13.75,2,0
18/10/2023,23:09,0,0,0,0,13.57,2,0
19/10/2023,00:09,0,0,0,0,13.47,1.93,0
19/10/2023,01:09,0,0,0,0,13.1,2.41,0
19/10/2023,02:09,0,0,0,0,12.68,3.1,0
19/10/2023,03:09,0,0,0,0,12.27,3.66,0
19/10/2023,04:09,0,0,0,0,12.53,4.41,0
19/10/2023,05:09,0,0,0,0,12.77,4.69,0
19/10/2023,06:09,0,0,0,0,12.98,4.97,0
19/10/2023,07:09,3,49,0,8.16,13.31,4.97,0
19/10/2023,08:09,89,142,0,19.02,14.36,6.14,0
19/10/2023,09:09,391.01,93,0,28.73,16.19,4.48,0
19/10/2023,10:09,170,281,0,36.56,17.55,3.52,0
19/10/2023,11:09,101,334,0,41.52,18.72,3.17,0
19/10/2023,12:09,453.01,201,0,42.67,19.12,2.41,0
19/10/2023,13:09,244,283,0,39.75,19.16,1.93,0
19/10/2023,14:09,204,240,0,33.39,18.68,3.17,0
19/10/2023,15:09,46,197,0,24.63,18.63,3.52,0
19/10/2023,16:09,0,69,0,14.33,17.45,2.97,0
19/10/2023,17:09,0,11,0,3.12,16.41,3.17,0
19/10/2023,18:09,0,0,0,0,15.41,3.52,0
19/10/2023,19:09,0,0,0,0,14.63,3.59,0
19/10/2023,20:09,0,0,0,0,13.92,3.31,0
19/10/2023,21:09,0,0,0,0,13.63,3.31,0
19/10/2023,22:09,0,0,0,0,11.95,2.9,0
19/10/2023,23:09,0,0,0,0,10.58,2.9,0
20/10/2023,00:09,0,0,0,0,10.08,2.69,0
20/10/2023,01:09,0,0,0,0,9.5,3.72,0
20/10/2023,02:09,0,0,0,0,9.26,5.03,0
20/10/2023,03:09,0,0,0,0,8.62,5.72,0
20/10/2023,04:09,0,0,0,0,8.17,5.52,0
20/10/2023,05:09,0,0,0,0,7.83,5.1,0
20/10/2023,06:09,0,0,0,0,7.52,5.66,0
20/10/2023,07:09,37,53,0,7.95,7.24,5.03,0
20/10/2023,08:09,89,143,0,18.79,7.74,4.62,0
20/10/2023,09:09,292.01,152,0,28.47,8.81,4.28,0
20/10/2023,10:09,423.01,163,0,36.25,10.12,3.72,0
20/10/2023,11:09,0,102,0,41.17,10.58,3.1,0
20/10/2023,12:09,9,282,0,42.31,10.9,2.97,0
20/10/2023,13:09,2,227,0,39.4,11.5,2.97,0
20/10/2023,14:09,0,127,0,33.06,11.58,2.69,0
20/10/2023,15:09,270.01,118,0,24.33,11.41,2.62,0
20/10/2023,16:09,9,99,0,14.06,11.12,2.34,0
20/10/2023,17:09,3,15.3,0,2.86,10.46,2.28,0
20/10/2023,18:09,0,0,0,0,9.58,2.41,0
20/10/2023,19:09,0,0,0,0,9,2.28,0
20/10/2023,20:09,0,0,0,0,8.87,2.07,0
20/10/2023,21:09,0,0,0,0,8.61,1.93,0
20/10/2023,22:09,0,0,0,0,8.61,1.93,0
20/10/2023,23:09,0,0,0,0,8.41,1.59,0
21/10/2023,00:09,0,0,0,0,8.29,1.72,0
21/10/2023,01:09,0,0,0,0,8.05,2,0
21/10/2023,02:09,0,0,0,0,7.84,2,0
21/10/2023,03:09,0,0,0,0,7.67,1.66,0
21/10/2023,04:09,0,0,0,0,7.64,1.45,0
21/10/2023,05:09,0,0,0,0,7.64,1.17,0
21/10/2023,06:09,0,0,0,0,7.43,1.17,0
21/10/2023,07:09,62,41,0,7.75,7.29,1.52,0
21/10/2023,08:09,232.01,74,0,18.56,7.97,1.72,0
21/10/2023,09:09,404.01,89,0,28.2,9.41,1.79,0
21/10/2023,10:09,543.01,93,0,35.95,11.17,1.52,0
21/10/2023,11:09,627.01,95,0,40.83,12.58,0.9,0
21/10/2023,12:09,646.01,95,0,41.95,13.74,0.62,0
21/10/2023,13:09,561.01,115,0,39.04,14.67,0.48,0
21/10/2023,14:09,464.01,105,0,32.74,15.26,0.76,0
21/10/2023,15:09,295.01,101,0,24.03,15.22,0.97,0
21/10/2023,16:09,40,107,0,13.79,14.49,1.17,0
21/10/2023,17:09,4,13.11,0,2.61,13.3,1.38,0
21/10/2023,18:09,0,0,0,0,12,1.38,0
21/10/2023,19:09,0,0,0,0,10.93,1.24,0
21/10/2023,20:09,0,0,0,0,10.56,1.1,0
21/10/2023,21:09,0,0,0,0,9.78,1.03,0
21/10/2023,22:09,0,0,0,0,8.62,1.17,0
21/10/2023,23:09,0,0,0,0,7.49,1.38,0
22/10/2023,00:09,0,0,0,0,6.74,1.31,0
22/10/2023,01:09,0,0,0,0,6.47,1.52,0
22/10/2023,02:09,0,0,0,0,6.45,2.48,0
22/10/2023,03:09,0,0,0,0,6.54,3.17,0
22/10/2023,04:09,0,0,0,0,6.7,3.52,0
22/10/2023,05:09,0,0,0,0,6.68,3.1,0
22/10/2023,06:09,0,0,0,0,6.1,2.83,0
22/10/2023,07:09,36,49,0,7.54,6.48,2.9,0
22/10/2023,08:09,115,127,0,18.33,8.67,2.97,0
22/10/2023,09:09,51,227,0,27.94,10.94,2.9,0
22/10/2023,10:09,472.01,123,0,35.64,12.41,2.62,0
22/10/2023,11:09,141,327,0,40.49,14.59,2.41,0
22/10/2023,12:09,219,313,0,41.59,15.96,3.03,0
22/10/2023,13:09,467.01,159,0,38.7,15.73,2.55,0
22/10/2023,14:09,429.01,114,0,32.42,16.57,2.41,0
22/10/2023,15:09,309.01,88,0,23.74,16.69,2.21,0
22/10/2023,16:09,2,77,0,13.52,16.53,2,0
22/10/2023,17:09,2,11.58,0,2.36,15.55,1.93,0
22/10/2023,18:09,0,0,0,0,14.33,2.14,0
22/10/2023,19:09,0,0,0,0,12.8,2.34,0
22/10/2023,20:09,0,0,0,0,12.28,1.86,0
22/10/2023,21:09,0,0,0,0,12.09,1.59,0
22/10/2023,22:09,0,0,0,0,11.63,1.38,0
22/10/2023,23:09,0,0,0,0,11.5,1.31,0
23/10/2023,00:09,0,0,0,0,10.93,1.24,0
23/10/2023,01:09,0,0,0,0,10.6,0.9,0
23/10/2023,02:09,0,0,0,0,10.1,1.1,0
23/10/2023,03:09,0,0,0,0,9.2,1.52,0
23/10/2023,04:09,0,0,0,0,8.15,1.79,0
23/10/2023,05:09,0,0,0,0,7.54,2.07,0
23/10/2023,06:09,0,0,0,0,7.21,1.86,0
23/10/2023,07:09,0,27,0,7.33,7.47,1.93,0
23/10/2023,08:09,168,99,0,18.1,10.94,1.86,0
23/10/2023,09:09,233.01,172,0,27.67,13.58,1.86,0
23/10/2023,10:09,120,288,0,35.34,14.62,1.24,0
23/10/2023,11:09,9,268,0,40.15,15.04,1.03,0
23/10/2023,12:09,153,330,0,41.24,15,0.97,0
23/10/2023,13:09,0,183,0,38.35,15.75,1.1,0
23/10/2023,14:09,108,262,0,32.1,15.63,1.17,0
23/10/2023,15:09,124,177,0,23.46,15.7,1.17,0
23/10/2023,16:09,0,36,0,13.26,15.21,1.17,0
23/10/2023,17:09,0,3,0,2.12,14.48,1.38,0
23/10/2023,18:09,0,0,0,0,13.58,1.38,0
23/10/2023,19:09,0,0,0,0,12.48,1.45,0
23/10/2023,20:09,0,0,0,0,11.23,1.31,0
23/10/2023,21:09,0,0,0,0,9.96,1.38,0
23/10/2023,22:09,0,0,0,0,9.14,1.38,0
23/10/2023,23:09,0,0,0,0,8.52,1.52,0
24/10/2023,00:09,0,0,0,0,7.63,1.38,0
24/10/2023,01:09,0,0,0,0,7.35,2,0
24/10/2023,02:09,0,0,0,0,7.05,2.55,0
24/10/2023,03:09,0,0,0,0,7.05,2.83,0
24/10/2023,04:09,0,0,0,0,7.44,2.97,0
24/10/2023,05:09,0,0,0,0,7.39,3.24,0
24/10/2023,06:09,0,0,0,0,7.43,3.45,0
24/10/2023,07:09,55,38,0,7.12,7.21,3.52,0
24/10/2023,08:09,191.01,86,0,17.87,8.47,3.24,0
24/10/2023,09:09,326.01,121,0,27.4,9.93,2.76,0
24/10/2023,10:09,416.01,154,0,35.03,11.24,1.93,0
24/10/2023,11:09,501.01,155,0,39.81,12.84,1.72,0
24/10/2023,12:09,537.01,144,0,40.89,14.18,1.86,0
24/10/2023,13:09,449.01,168,0,38.01,14.91,1.79,0
24/10/2023,14:09,372.01,145,0,31.79,14.99,1.79,0
24/10/2023,15:09,249.01,117,0,23.17,14.53,1.66,0
24/10/2023,16:09,43,100,0,13,13.75,1.66,0
24/10/2023,17:09,0,8,0,1.88,12.54,1.86,0
24/10/2023,18:09,0,0,0,0,11.29,1.86,0
24/10/2023,19:09,0,0,0,0,10.54,1.79,0
24/10/2023,20:09,0,0,0,0,9.64,2.07,0
24/10/2023,21:09,0,0,0,0,8.89,2.28,0
24/10/2023,22:09,0,0,0,0,8.25,2.34,0
24/10/2023,23:09,0,0,0,0,7.94,2.62,0
25/10/2023,00:09,0,0,0,0,8.16,2.41,0
25/10/2023,01:09,0,0,0,0,8.23,2.97,0
25/10/2023,02:09,0,0,0,0,8.71,3.59,0
25/10/2023,03:09,0,0,0,0,9.26,3.59,0
25/10/2023,04:09,0,0,0,0,9.76,4.21,0
25/10/2023,05:09,0,0,0,0,10.13,4.28,0
25/10/2023,06:09,0,0,0,0,10.37,4.34,0
25/10/2023,07:09,48,39,0,6.92,10.99,4.07,0
25/10/2023,08:09,123,116,0,17.63,11.8,3.79,0
25/10/2023,09:09,49,219,0,27.14,13.02,3.31,0
25/10/2023,10:09,504.01,96,0,34.73,14.27,2.55,0
25/10/2023,11:09,13,273,0,39.48,15.4,2.28,0
25/10/2023,12:09,100,330,0,40.54,15.96,2.07,0
25/10/2023,13:09,486.01,135,0,37.68,16.63,2,0
25/10/2023,14:09,317.01,168,0,31.48,16.72,1.72,0
25/10/2023,15:09,65,185,0,22.89,16.85,1.66,0
25/10/2023,16:09,129,62,0,12.75,16.08,1.66,0
25/10/2023,17:09,0,6,0,1.64,14.99,1.31,0
25/10/2023,18:09,0,0,0,0,13.81,1.31,0
25/10/2023,19:09,0,0,0,0,13.22,1.31,0
25/10/2023,20:09,0,0,0,0,12.52,1.38,0
25/10/2023,21:09,0,0,0,0,11.83,1.38,0
25/10/2023,22:09,0,0,0,0,11.13,1.38,0
25/10/2023,23:09,0,0,0,0,10.66,1.31,0
26/10/2023,00:09,0,0,0,0,10.75,1.45,0
26/10/2023,01:09,0,0,0,0,10.49,1.86,0
26/10/2023,02:09,0,0,0,0,10.28,2.97,0
26/10/2023,03:09,0,0,0,0,10.1,3.31,0
26/10/2023,04:09,0,0,0,0,10.08,3.52,0
26/10/2023,05:09,0,0,0,0,10.25,3.72,0
26/10/2023,06:09,0,0,0,0,10.12,4.14,0
26/10/2023,07:09,34,41,0,6.71,10.47,4.28,0
26/10/2023,08:09,124,113,0,17.4,12.38,4.28,0
26/10/2023,09:09,229.01,165,0,26.87,13.94,4.14,0
26/10/2023,10:09,430.01,134,0,34.43,15.07,3.52,0
26/10/2023,11:09,453.01,171,0,39.15,16.44,3.79,0
26/10/2023,12:09,374.01,227,0,40.19,17.75,3.59,0
26/10/2023,13:09,308.01,235,0,37.35,18.62,3.52,0
26/10/2023,14:09,277.01,187,0,31.18,18.45,2.76,0
26/10/2023,15:09,112,173,0,22.62,18.08,3.45,0
26/10/2023,16:09,22,94,0,12.5,17.11,3.03,0
26/10/2023,17:09,0,2,0,1.41,15.78,2.69,0
26/10/2023,18:09,0,0,0,0,14.78,2.69,0
26/10/2023,19:09,0,0,0,0,14.53,2.9,0
26/10/2023,20:09,0,0,0,0,14.14,2.69,0
26/10/2023,21:09,0,0,0,0,14,2.41,0
26/10/2023,22:09,0,0,0,0,13.79,2.28,0
26/10/2023,23:09,0,0,0,0,13.47,2.28,0
27/10/2023,00:09,0,0,0,0,13.37,2.41,0
27/10/2023,01:09,0,0,0,0,13.31,2.69,0
27/10/2023,02:09,0,0,0,0,12.92,2.76,0
27/10/2023,03:09,0,0,0,0,12.42,2.83,0
27/10/2023,04:09,0,0,0,0,11.9,2.9,0
27/10/2023,05:09,0,0,0,0,11.45,2.97,0
27/10/2023,06:09,0,0,0,0,11.01,2.9,0
27/10/2023,07:09,0,26,0,6.5,10.79,3.03,0
27/10/2023,08:09,0,73,0,17.16,11.05,2.9,0
27/10/2023,09:09,57,220,0,26.61,11.75,2.83,0
27/10/2023,10:09,504.01,96,0,34.12,12.62,2.07,0
27/10/2023,11:09,400.01,205,0,38.82,13.24,1.38,0
27/10/2023,12:09,532.01,137,0,39.85,14.45,0.41,0
27/10/2023,13:09,428.01,170,0,37.02,15.27,0.55,0
27/10/2023,14:09,366.01,138,0,30.88,15.73,0.83,0
27/10/2023,15:09,229.01,118,0,22.35,15.37,0.97,0
27/10/2023,16:09,93,75,0,12.25,14.36,1.1,0
27/10/2023,17:09,0,0,0,0,12.9,1.17,0
27/10/2023,18:09,0,0,0,0,11.6,1.24,0
27/10/2023,19:09,0,0,0,0,10.85,1.17,0
27/10/2023,20:09,0,0,0,0,10.32,1.1,0
27/10/2023,21:09,0,0,0,0,9.55,0.9,0
27/10/2023,22:09,0,0,0,0,8.46,0.76,0
27/10/2023,23:09,0,0,0,0,7.58,0.76,0
28/10/2023,00:09,0,0,0,0,6.87,0.62,0
28/10/2023,01:09,0,0,0,0,6.64,0.69,0
28/10/2023,02:09,0,0,0,0,6.88,1.17,0
28/10/2023,03:09,0,0,0,0,7.28,1.31,0
28/10/2023,04:09,0,0,0,0,7.49,1.38,0
28/10/2023,05:09,0,0,0,0,7.67,1.59,0
28/10/2023,06:09,0,0,0,0,7.72,1.93,0
28/10/2023,07:09,34,39,0,6.29,8.01,2.28,0
28/10/2023,08:09,176.01,86,0,16.93,9.47,2.41,0
28/10/2023,09:09,312.01,121,0,26.34,11.33,2.34,0
28/10/2023,10:09,400.01,156,0,33.82,13.41,1.79,0
28/10/2023,11:09,522.01,134,0,38.49,15.11,1.31,0
28/10/2023,12:09,527.01,142,0,39.51,16.48,0.69,0
28/10/2023,13:09,449.01,159,0,36.69,17.19,0.55,0
28/10/2023,14:09,377.01,133,0,30.58,17.41,0.9,0
28/10/2023,15:09,240.01,112,0,22.08,16.97,1.1,0
28/10/2023,16:09,97,72,0,12.01,15.96,1.1,0
28/10/2023,17:09,0,0,0,0,14.52,1.17,0
28/10/2023,18:09,0,0,0,0,13.03,1.24,0
28/10/2023,19:09,0,0,0,0,12.18,1.24,0
28/10/2023,20:09,0,0,0,0,11.72,1.1,0
28/10/2023,21:09,0,0,0,0,10.74,1.17,0
28/10/2023,22:09,0,0,0,0,9.2,1.24,0
28/10/2023,23:09,0,0,0,0,8.44,1.24,0
29/10/2023,00:09,0,0,0,0,7.61,1.45,0
29/10/2023,01:09,0,0,0,0,6.99,0.83,0
29/10/2023,02:09,0,0,0,0,6.92,0.69,0
29/10/2023,03:09,0,0,0,0,7,1.03,0
29/10/2023,04:09,0,0,0,0,6.23,1.31,0
29/10/2023,05:09,0,0,0,0,5.49,1.31,0
29/10/2023,06:09,0,0,0,0,5.19,1.45,0
29/10/2023,07:09,32,37,0,6.07,4.47,1.52,0
29/10/2023,08:09,158,94,0,16.69,8.62,1.45,0
29/10/2023,09:09,292.01,130,0,26.08,13.03,1.38,0
29/10/2023,10:09,391.01,159,0,33.53,14.79,1.1,0
29/10/2023,11:09,535.01,124,0,38.16,16.12,0.69,0
29/10/2023,12:09,458.01,182,0,39.18,17.15,0.83,0
29/10/2023,13:09,350.01,214,0,36.37,17.98,1.03,0
29/10/2023,14:09,123,250,0,30.29,18.41,1.17,0
29/10/2023,15:09,44,180,0,21.82,18.32,1.52,0
29/10/2023,16:09,1,64,0,11.78,17.59,1.59,0
29/10/2023,17:09,0,0,0,0,16.24,1.38,0
29/10/2023,18:09,0,0,0,0,14.63,1.03,0
29/10/2023,19:09,0,0,0,0,12.91,0.97,0
29/10/2023,20:09,0,0,0,0,11.69,1.03,0
29/10/2023,21:09,0,0,0,0,10.56,0.9,0
29/10/2023,22:09,0,0,0,0,9.43,1.17,0
29/10/2023,23:09,0,0,0,0,9.24,1.38,0
30/10/2023,00:09,0,0,0,0,9.8,1.24,0
30/10/2023,01:09,0,0,0,0,10.11,1.45,0
30/10/2023,02:09,0,0,0,0,10.04,2.07,0
30/10/2023,03:09,0,0,0,0,9.76,3.45,0
30/10/2023,04:09,0,0,0,0,9.1,4,0
30/10/2023,05:09,0,0,0,0,8.87,3.86,0
30/10/2023,06:09,0,0,0,0,9.06,4,0
30/10/2023,07:09,18,38,0,5.86,8.78,4,0
30/10/2023,08:09,19,124,0,16.46,9.91,4,0
30/10/2023,09:09,198.01,171,0,25.81,11.57,3.52,0
30/10/2023,10:09,166,259,0,33.23,12.82,2.55,0
30/10/2023,11:09,5,238,0,37.84,13.46,2.34,0
30/10/2023,12:09,0,91,0,38.85,13.75,2.41,0
30/10/2023,13:09,0,54,0,36.06,14.16,2,0
30/10/2023,14:09,0,103,0,30,14.95,1.45,0
30/10/2023,15:09,0,103,0,21.56,14.65,1.03,0
30/10/2023,16:09,47,85,0,11.55,13.38,0.9,0
30/10/2023,17:09,0,0,0,0,11.93,0.69,0
30/10/2023,18:09,0,0,0,0,10.96,0.62,0
30/10/2023,19:09,0,0,0,0,9.84,0.76,0
30/10/2023,20:09,0,0,0,0,9.26,0.97,0
30/10/2023,21:09,0,0,0,0,8.47,1.03,0
30/10/2023,22:09,0,0,0,0,7.66,1.03,0
30/10/2023,23:09,0,0,0,0,7.82,1.17,0
